,X0.827485380116959,X0.796783625730994,X0.815789473684211,X0.875730994152047,X0.849415204678363,X0.837719298245614,X0.823099415204678,X0.796783625730994.1,X0.83187134502924
1,0.827485380116959,0.796783625730994,0.815789473684211,0.875730994152047,0.849415204678363,0.837719298245614,0.823099415204678,0.796783625730994,0.83187134502924
