,X0.735820895522388,X0.765671641791045,X0.73134328358209,X0.753731343283582,X0.765671641791045.1,X0.767164179104478,X0.780597014925373,X0.788059701492537,X0.794029850746269
1,0.7358208955223879,0.7656716417910451,0.73134328358209,0.753731343283582,0.7656716417910451,0.7671641791044781,0.7805970149253729,0.788059701492537,0.7940298507462691
