,X0.749318801089918,X0.756130790190736,X0.769754768392371,X0.727520435967302,X0.741144414168937,X0.760217983651226,X0.724795640326976,X0.739782016348774,X0.768392370572207
1,0.749318801089918,0.7561307901907359,0.7697547683923709,0.727520435967302,0.7411444141689371,0.7602179836512261,0.7247956403269759,0.7397820163487739,0.768392370572207
