,X0.722070844686649,X0.726158038147139,X0.750681198910082,X0.711171662125341,X0.726158038147139.1,X0.756130790190736,X0.723433242506812,X0.709809264305177,X0.753405994550409
1,0.722070844686649,0.7261580381471391,0.750681198910082,0.711171662125341,0.7261580381471391,0.7561307901907359,0.7234332425068121,0.709809264305177,0.753405994550409
