,0
0,0.896457765667575
1,0.896457765667575
2,0.9114441416893732
3,0.8773841961852861
4,0.8719346049046321
5,0.9059945504087192
6,0.8855585831062671
7,0.8828337874659401
8,0.9073569482288828
