,X0.730245231607629,X0.747956403269755,X0.754768392370572,X0.727520435967302,X0.735694822888283,X0.764305177111717,X0.726158038147139,X0.727520435967302.1,X0.762942779291553
1,0.7302452316076291,0.747956403269755,0.7547683923705721,0.727520435967302,0.735694822888283,0.764305177111717,0.7261580381471391,0.727520435967302,0.7629427792915531
