,X0.698507462686567,X0.716417910447761,X0.680597014925373,X0.707462686567164,X0.726865671641791,X0.714925373134328,X0.723880597014925,X0.741791044776119,X0.735820895522388
1,0.698507462686567,0.7164179104477609,0.680597014925373,0.707462686567164,0.7268656716417908,0.714925373134328,0.723880597014925,0.741791044776119,0.7358208955223879
