,X0.711940298507463,X0.722388059701493,X0.682089552238806,X0.713432835820896,X0.728358208955224,X0.71044776119403,X0.713432835820896.1,X0.723880597014925,X0.743283582089552
1,0.711940298507463,0.7223880597014929,0.6820895522388061,0.713432835820896,0.7283582089552242,0.7104477611940301,0.713432835820896,0.723880597014925,0.743283582089552
