,0
0,0.9388059701492536
1,0.9567164179104478
2,0.946268656716418
3,0.9492537313432836
4,0.9477611940298508
5,0.9402985074626866
6,0.9507462686567164
7,0.946268656716418
8,0.9402985074626866
