,X0.838805970149254,X0.874626865671642,X0.846268656716418,X0.882089552238806,X0.87910447761194,X0.880597014925373,X0.862686567164179,X0.856716417910448,X0.864179104477612
1,0.8388059701492541,0.8746268656716422,0.8462686567164179,0.8820895522388059,0.8791044776119399,0.8805970149253729,0.8626865671641791,0.8567164179104481,0.864179104477612
