,X0.969251336898396,X0.979946524064171,X0.970588235294118,X0.973262032085562,X0.974598930481283,X0.974598930481283.1,X0.989304812834225,X0.978609625668449,X0.97192513368984
1,0.969251336898396,0.9799465240641708,0.970588235294118,0.9732620320855621,0.9745989304812829,0.9745989304812829,0.989304812834225,0.9786096256684491,0.97192513368984
