,X0.87719298245614,X0.859649122807018,X0.884502923976608,X0.89766081871345,X0.906432748538012,X0.884502923976608.1,X0.887426900584795,X0.87280701754386,X0.888888888888889
1,0.8771929824561401,0.859649122807018,0.8845029239766079,0.8976608187134499,0.906432748538012,0.8845029239766079,0.887426900584795,0.8728070175438599,0.8888888888888891
