,X0.959893048128342,X0.963903743315508,X0.962566844919786,X0.961229946524064,X0.970588235294118,X0.96524064171123,X0.96524064171123.1,X0.975935828877005,X0.96524064171123.2
1,0.9598930481283421,0.9639037433155079,0.9625668449197858,0.9612299465240641,0.970588235294118,0.96524064171123,0.96524064171123,0.975935828877005,0.96524064171123
