,X0.740740740740741,X0.759259259259259,X0.740740740740741.1,X0.735449735449735,X0.71031746031746,X0.73015873015873,X0.763227513227513,X0.756613756613757,X0.732804232804233
1,0.7407407407407409,0.7592592592592591,0.7407407407407409,0.7354497354497349,0.71031746031746,0.73015873015873,0.763227513227513,0.756613756613757,0.7328042328042328
