,X0.974852071005917,X0.968934911242604,X0.968934911242604.1,X0.973372781065089,X0.967455621301775,X0.983727810650888,X0.96301775147929,X0.980769230769231,X0.970414201183432
1,0.9748520710059171,0.968934911242604,0.968934911242604,0.9733727810650891,0.967455621301775,0.983727810650888,0.96301775147929,0.9807692307692311,0.970414201183432
