,X0.980769230769231,X0.976331360946746,X0.979289940828402,X0.986686390532544,X0.973372781065089,X0.982248520710059,X0.97189349112426,X0.982248520710059.1,X0.977810650887574
1,0.9807692307692311,0.976331360946746,0.979289940828402,0.9866863905325441,0.9733727810650891,0.9822485207100591,0.9718934911242599,0.9822485207100591,0.9778106508875741
