,X0.853550295857988,X0.857988165680473,X0.843195266272189,X0.831360946745562,X0.834319526627219,X0.806213017751479,X0.826923076923077,X0.849112426035503,X0.804733727810651
1,0.8535502958579878,0.857988165680473,0.843195266272189,0.8313609467455619,0.8343195266272192,0.806213017751479,0.826923076923077,0.849112426035503,0.8047337278106509
