,X0.97189349112426,X0.964497041420118,X0.958579881656805,X0.965976331360947,X0.955621301775148,X0.973372781065089,X0.949704142011834,X0.965976331360947.1,X0.965976331360947.2
1,0.9718934911242599,0.9644970414201179,0.9585798816568051,0.9659763313609471,0.9556213017751479,0.9733727810650891,0.9497041420118341,0.9659763313609471,0.9659763313609471
