,X0.647138964577657,X0.656675749318801,X0.658038147138965,X0.614441416893733,X0.619891008174387,X0.625340599455041,X0.625340599455041.1,X0.637602179836512,X0.645776566757493
1,0.647138964577657,0.656675749318801,0.658038147138965,0.6144414168937329,0.619891008174387,0.625340599455041,0.625340599455041,0.637602179836512,0.645776566757493
