,X0.660762942779292,X0.681198910081744,X0.693460490463215,X0.628065395095368,X0.629427792915531,X0.652588555858311,X0.637602179836512,X0.637602179836512.1,X0.662125340599455
1,0.660762942779292,0.681198910081744,0.693460490463215,0.628065395095368,0.629427792915531,0.6525885558583111,0.637602179836512,0.637602179836512,0.6621253405994549
