,X0.696185286103542,X0.732970027247956,X0.743869209809264,X0.671662125340599,X0.696185286103542.1,X0.720708446866485,X0.709809264305177,X0.683923705722071,X0.719346049046321
1,0.696185286103542,0.7329700272479559,0.7438692098092641,0.671662125340599,0.696185286103542,0.720708446866485,0.709809264305177,0.6839237057220711,0.7193460490463209
