,X0.616417910447761,X0.632835820895522,X0.613432835820895,X0.623880597014925,X0.635820895522388,X0.62089552238806,X0.658208955223881,X0.63134328358209,X0.665671641791045
1,0.616417910447761,0.6328358208955219,0.613432835820895,0.623880597014925,0.635820895522388,0.6208955223880601,0.658208955223881,0.63134328358209,0.6656716417910451
