,X0.617910447761194,X0.632835820895522,X0.626865671641791,X0.638805970149254,X0.655223880597015,X0.629850746268657,X0.652238805970149,X0.638805970149254.1,X0.667164179104478
1,0.617910447761194,0.6328358208955219,0.626865671641791,0.638805970149254,0.655223880597015,0.629850746268657,0.6522388059701489,0.638805970149254,0.6671641791044781
