,0
0,0.8970149253731343
1,0.9179104477611941
2,0.8985074626865671
3,0.9029850746268656
4,0.9223880597014924
5,0.8925373134328358
6,0.908955223880597
7,0.8925373134328358
8,0.9149253731343284
