,X0.889952153110048,X0.854066985645933,X0.866028708133971,X0.851674641148325,X0.870813397129187,X0.844497607655502,X0.870813397129187.1,X0.863636363636364,X0.863636363636364.1
1,0.889952153110048,0.854066985645933,0.8660287081339709,0.8516746411483249,0.870813397129187,0.8444976076555021,0.870813397129187,0.8636363636363641,0.8636363636363641
