,0
0,0.5967302452316077
1,0.6049046321525886
2,0.6076294277929155
3,0.5313351498637602
4,0.55858310626703
5,0.5953678474114441
6,0.5899182561307902
7,0.5708446866485014
8,0.6049046321525886
