,X0.559945504087193,X0.572207084468665,X0.58991825613079,X0.517711171662125,X0.525885558583106,X0.532697547683924,X0.559945504087193.1,X0.543596730245232,X0.573569482288828
1,0.559945504087193,0.5722070844686651,0.5899182561307901,0.517711171662125,0.525885558583106,0.532697547683924,0.559945504087193,0.543596730245232,0.573569482288828
