,0
0,0.7553191489361702
1,0.7304964539007093
2,0.7588652482269503
3,0.6631205673758865
4,0.7553191489361702
5,0.7021276595744681
6,0.7234042553191491
7,0.7092198581560284
8,0.7446808510638298
