,X0.553191489361702,X0.595744680851064,X0.528368794326241,X0.517730496453901,X0.581560283687943,X0.599290780141844,X0.570921985815603,X0.560283687943262,X0.531914893617021
1,0.553191489361702,0.5957446808510639,0.5283687943262411,0.517730496453901,0.581560283687943,0.599290780141844,0.570921985815603,0.5602836879432621,0.531914893617021
