,X0.909090909090909,X0.889952153110048,X0.909090909090909.1,X0.868421052631579,X0.897129186602871,X0.892344497607656,X0.875598086124402,X0.885167464114832,X0.880382775119617
1,0.9090909090909091,0.889952153110048,0.9090909090909091,0.8684210526315791,0.897129186602871,0.8923444976076558,0.875598086124402,0.8851674641148319,0.8803827751196172
