,X0.92822966507177,X0.906698564593301,X0.923444976076555,X0.897129186602871,X0.913875598086124,X0.904306220095694,X0.906698564593301.1,X0.901913875598086,X0.909090909090909
1,0.92822966507177,0.906698564593301,0.9234449760765551,0.897129186602871,0.9138755980861241,0.9043062200956941,0.906698564593301,0.901913875598086,0.9090909090909091
