,X0.850877192982456,X0.826023391812866,X0.846491228070175,X0.891812865497076,X0.87719298245614,X0.864035087719298,X0.846491228070175.1,X0.834795321637427,X0.859649122807018
1,0.8508771929824559,0.826023391812866,0.8464912280701751,0.891812865497076,0.8771929824561401,0.864035087719298,0.8464912280701751,0.8347953216374271,0.859649122807018
