,X0.764619883040936,X0.739766081871345,X0.744152046783626,X0.79093567251462,X0.780701754385965,X0.767543859649123,X0.755847953216374,X0.742690058479532,X0.75
1,0.7646198830409359,0.7397660818713451,0.7441520467836259,0.7909356725146199,0.780701754385965,0.767543859649123,0.7558479532163741,0.742690058479532,0.75
