,X0.742690058479532,X0.720760233918129,X0.722222222222222,X0.760233918128655,X0.744152046783626,X0.751461988304094,X0.748538011695906,X0.726608187134503,X0.726608187134503.1
1,0.742690058479532,0.720760233918129,0.7222222222222221,0.7602339181286549,0.7441520467836259,0.751461988304094,0.748538011695906,0.7266081871345029,0.7266081871345029
