,X0.865333333333333,X0.853333333333333,X0.861333333333333,X0.878666666666667,X0.905333333333333,X0.878666666666667.1,X0.882666666666667,X0.893333333333333,X0.874666666666667
1,0.865333333333333,0.8533333333333329,0.861333333333333,0.878666666666667,0.905333333333333,0.878666666666667,0.882666666666667,0.893333333333333,0.874666666666667
