,X0.913157894736842,X0.889473684210526,X0.91578947368421,X0.95,X0.947368421052632,X0.931578947368421,X0.918421052631579,X0.921052631578947,X0.921052631578947.1
1,0.9131578947368421,0.8894736842105259,0.91578947368421,0.95,0.9473684210526321,0.931578947368421,0.918421052631579,0.921052631578947,0.921052631578947
