,X0.873684210526316,X0.860526315789474,X0.884210526315789,X0.934210526315789,X0.918421052631579,X0.897368421052632,X0.884210526315789.1,X0.892105263157895,X0.894736842105263
1,0.8736842105263158,0.8605263157894741,0.8842105263157891,0.934210526315789,0.918421052631579,0.897368421052632,0.8842105263157891,0.8921052631578951,0.8947368421052628
