,X0.821052631578947,X0.794736842105263,X0.836842105263158,X0.910526315789474,X0.85,X0.855263157894737,X0.855263157894737.1,X0.863157894736842,X0.844736842105263
1,0.821052631578947,0.7947368421052629,0.8368421052631579,0.9105263157894741,0.85,0.8552631578947372,0.8552631578947372,0.863157894736842,0.8447368421052629
