,X0.874269005847953,X0.865497076023392,X0.878654970760234,X0.907894736842105,X0.906432748538012,X0.89766081871345,X0.891812865497076,X0.87719298245614,X0.883040935672515
1,0.874269005847953,0.8654970760233921,0.878654970760234,0.907894736842105,0.906432748538012,0.8976608187134499,0.891812865497076,0.8771929824561401,0.8830409356725151
