,X0.824074074074074,X0.837301587301587,X0.828042328042328,X0.835978835978836,X0.806878306878307,X0.812169312169312,X0.835978835978836.1,X0.842592592592593,X0.814814814814815
1,0.8240740740740741,0.837301587301587,0.828042328042328,0.8359788359788359,0.806878306878307,0.812169312169312,0.8359788359788359,0.842592592592593,0.8148148148148149
