,X0.910427807486631,X0.92379679144385,X0.879679144385027,X0.883689839572192,X0.897058823529412,X0.898395721925134,X0.903743315508021,X0.903743315508021.1,X0.887700534759358
1,0.910427807486631,0.92379679144385,0.879679144385027,0.8836898395721919,0.897058823529412,0.8983957219251341,0.903743315508021,0.903743315508021,0.8877005347593578
