,X0.89327485380117,X0.884502923976608,X0.910818713450292,X0.91812865497076,X0.916666666666667,X0.907894736842105,X0.896198830409357,X0.87719298245614,X0.907894736842105.1
1,0.89327485380117,0.8845029239766079,0.9108187134502921,0.91812865497076,0.916666666666667,0.907894736842105,0.8961988304093571,0.8771929824561401,0.907894736842105
