,0
0,0.7535885167464115
1,0.6842105263157895
2,0.7248803827751196
3,0.6889952153110048
4,0.7153110047846891
5,0.6842105263157895
6,0.7416267942583732
7,0.7272727272727273
8,0.7105263157894737
