,0
0,0.9114832535885168
1,0.9090909090909092
2,0.9258373205741628
3,0.9066985645933014
4,0.9425837320574164
5,0.901913875598086
6,0.8971291866028708
7,0.9138755980861244
8,0.9234449760765552
