,X0.708133971291866,X0.667464114832536,X0.662679425837321,X0.629186602870813,X0.657894736842105,X0.631578947368421,X0.708133971291866.1,X0.688995215311005,X0.674641148325359
1,0.708133971291866,0.667464114832536,0.6626794258373211,0.629186602870813,0.657894736842105,0.631578947368421,0.708133971291866,0.6889952153110049,0.674641148325359
