,0
0,0.6940298507462687
1,0.7253731343283583
2,0.6850746268656717
3,0.6895522388059702
4,0.6940298507462687
5,0.6850746268656717
6,0.7223880597014926
7,0.7164179104477612
8,0.7507462686567165
