,X0.522388059701492,X0.564179104477612,X0.53134328358209,X0.555223880597015,X0.552238805970149,X0.553731343283582,X0.577611940298507,X0.564179104477612.1,X0.594029850746269
1,0.522388059701492,0.5641791044776121,0.53134328358209,0.555223880597015,0.5522388059701488,0.553731343283582,0.577611940298507,0.5641791044776121,0.5940298507462691
