,X0.87037037037037,X0.891534391534392,X0.886243386243386,X0.854497354497355,X0.843915343915344,X0.867724867724868,X0.875661375661376,X0.883597883597884,X0.858465608465608
1,0.87037037037037,0.8915343915343921,0.8862433862433859,0.854497354497355,0.8439153439153442,0.8677248677248679,0.8756613756613759,0.883597883597884,0.8584656084656079
