,X0.880952380952381,X0.900793650793651,X0.887566137566138,X0.85978835978836,X0.855820105820106,X0.875661375661376,X0.87962962962963,X0.895502645502645,X0.85978835978836.1
1,0.880952380952381,0.9007936507936509,0.8875661375661379,0.85978835978836,0.8558201058201059,0.8756613756613759,0.87962962962963,0.895502645502645,0.85978835978836
