,X0.788059701492537,X0.801492537313433,X0.76865671641791,X0.794029850746269,X0.795522388059702,X0.794029850746269.1,X0.807462686567164,X0.817910447761194,X0.813432835820896
1,0.788059701492537,0.801492537313433,0.76865671641791,0.7940298507462691,0.7955223880597021,0.7940298507462691,0.807462686567164,0.8179104477611941,0.813432835820896
