,X0.878947368421053,X0.852631578947368,X0.886842105263158,X0.923684210526316,X0.934210526315789,X0.91578947368421,X0.902631578947368,X0.905263157894737,X0.91578947368421.1
1,0.878947368421053,0.852631578947368,0.886842105263158,0.9236842105263159,0.934210526315789,0.91578947368421,0.902631578947368,0.9052631578947371,0.91578947368421
