,X0.889473684210526,X0.881578947368421,X0.905263157894737,X0.955263157894737,X0.939473684210526,X0.926315789473684,X0.902631578947368,X0.907894736842105,X0.918421052631579
1,0.8894736842105259,0.8815789473684209,0.9052631578947371,0.9552631578947371,0.9394736842105259,0.9263157894736841,0.902631578947368,0.907894736842105,0.918421052631579
