,X0.910526315789474,X0.892105263157895,X0.91578947368421,X0.95,X0.928947368421053,X0.921052631578947,X0.936842105263158,X0.91578947368421.1,X0.939473684210526
1,0.9105263157894741,0.8921052631578951,0.91578947368421,0.95,0.928947368421053,0.921052631578947,0.9368421052631579,0.91578947368421,0.9394736842105259
